id,year,title,petitioner,respondent,adv_sides_inferred,known_respondent_adv,win_side,is_eq_divided,votes_side_j__abe_fortas,votes_side_j__anthony_m_kennedy,votes_side_j__antonin_scalia,votes_side_j__arthur_j_goldberg,votes_side_j__brett_m_kavanaugh,votes_side_j__byron_r_white,votes_side_j__charles_e_whittaker,votes_side_j__clarence_thomas,votes_side_j__david_h_souter,votes_side_j__earl_warren,votes_side_j__elena_kagan,votes_side_j__felix_frankfurter,votes_side_j__harold_burton,votes_side_j__harry_a_blackmun,votes_side_j__hugo_l_black,votes_side_j__john_g_roberts_jr,votes_side_j__john_m_harlan2,votes_side_j__john_paul_stevens,votes_side_j__lewis_f_powell_jr,votes_side_j__neil_gorsuch,votes_side_j__potter_stewart,votes_side_j__ruth_bader_ginsburg,votes_side_j__samuel_a_alito_jr,votes_side_j__sandra_day_oconnor,votes_side_j__sherman_minton,votes_side_j__sonia_sotomayor,votes_side_j__stanley_reed,votes_side_j__stephen_g_breyer,votes_side_j__thurgood_marshall,votes_side_j__tom_c_clark,votes_side_j__warren_e_burger,votes_side_j__william_h_rehnquist,votes_side_j__william_j_brennan_jr,votes_side_j__william_o_douglas,advocates_1_id,advocates_1_side,advocates_2_id,advocates_2_side,advocates_3_id,advocates_3_side,advocates_4_id,advocates_4_side,advocates_5_id,advocates_5_side,advocates_6_id,advocates_6_side,advocates_7_id,advocates_7_side,advocates_8_id,advocates_8_side,advocates_9_id,advocates_9_side,advocates_10_id,advocates_10_side,advocates_11_id,advocates_11_side,advocates_12_id,advocates_12_side,advocates_13_id,advocates_13_side,advocates_14_id,advocates_14_side,advocates_15_id,advocates_15_side,advocates_16_id,advocates_16_side,advocates_17_id,advocates_17_side,advocates_18_id,advocates_18_side,advocates_19_id,advocates_19_side,advocates_20_id,advocates_20_side,advocates_21_id,advocates_21_side
2008_07-1372,2008,Hawaii v. Office of Hawaiian Affairs,State of Hawaii,Office of Hawaiian Affairs,False,True,1.0,False,,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,mark_j_bennett,1.0,william_m_jay,2.0,kannon_k_shanmugam,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-10374,2008,Haywood v. Drown,Keith Haywood,"Curtis Drown, et al.",False,True,1.0,False,,1.0,0.0,,,,,0.0,1.0,,,,,,,0.0,,1.0,,,,1.0,0.0,,,,,1.0,,,,,,,jason_e_murtagh,1.0,barbara_d_underwood,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-544,2008,Hedgpeth v. Pulido,"Anthony Hedgpeth, Warden",Michael Robert Pulido,False,True,1.0,False,,1.0,1.0,,,,,1.0,0.0,,,,,,,1.0,,0.0,,,,0.0,1.0,,,,,1.0,,,,,,,jeremy_friedlander,1.0,j_bradley_oconnell,0.0,pratik_shah,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-513,2008,Herring v. United States,Bennie Dean Herring,United States,True,True,0.0,False,,0.0,0.0,,,,,0.0,1.0,,,,,,,0.0,,1.0,,,,1.0,0.0,,,,,1.0,,,,,,,pamela_s_karlan,1.0,michael_r_dreeben,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_08-289,2008,Horne v. Flores,"Thomas C. Horne, Superintendent, Arizona Public Instruction",Miriam Flores et al.,False,True,1.0,False,,1.0,1.0,,,,,1.0,0.0,,,,,,,1.0,,0.0,,,,0.0,1.0,,,,,0.0,,,,,,,kenneth_w_starr,1.0,sri_srinivasan,0.0,nicole_saharsky,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-6984,2008,Jimenez v. Quarterman,Carlos Jimenez,"Nathaniel Quarterman, Director, Texas Department of Criminal Justice, Correctional Institutions Division",False,True,1.0,False,,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,thomas_c_goldstein,1.0,sean_d_jordan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_105-orig,2008,Kansas v. Colorado,Kansas,Colorado,True,True,0.0,False,,0.0,0.0,,,,,0.0,0.0,,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,0.0,,,,,,,steve_n_six,1.0,john_w_suthers,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-1356,2008,Kansas v. Ventris,State of Kansas,Donnie Ventris,False,True,1.0,False,,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,0.0,,,,0.0,1.0,,,,,1.0,,,,,,,stephen_r_mcallister,1.0,nicole_saharsky,2.0,matthew_j_edge,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-636,2008,Kennedy v. Plan Administrator for DuPont Sav. and Investment Plan,"Kari E. Kennedy, et al.","Plan Administrator for DuPont Savings and Investment Plan, et al.",False,True,0.0,False,,0.0,0.0,,,,,0.0,0.0,,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,0.0,,,,,,,leondra_r_kruger,2.0,mark_i_levy,0.0,david_a_furlow,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-1315,2008,Knowles v. Mirzayance,"Michael A. Knowles, Warden",Alexandre Mirzayance,False,True,1.0,False,,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,steven_e_mercer,1.0,charles_m_sevilla,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-610,2008,Locke v. Karass,"Daniel B. Locke, et al.","Edward A. Karass, State Controller, et al.",False,True,0.0,False,,0.0,0.0,,,,,0.0,0.0,,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,0.0,,,,,,,w_james_young,1.0,jeremiah_a_collins,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-591,2008,Melendez-Diaz v. Massachusetts,Luis E. Melendez-Diaz,Massachusetts,False,True,1.0,False,,0.0,1.0,,,,,1.0,1.0,,,,,,,0.0,,1.0,,,,1.0,0.0,,,,,0.0,,,,,,,jeffrey_l_fisher,1.0,martha_coakley,0.0,lisa_h_schertler,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-615,2008,Ministry of Defense and Support for Armed Forces of Islamic Republic of Iran v. Elahi,Ministry of Defense and Support for Armed Forces of Islamic Republic of Iran,Dariush Elahi,False,True,1.0,False,,0.0,1.0,,,,,1.0,0.0,,,,,,,1.0,,1.0,,,,0.0,1.0,,,,,1.0,,,,,,,david_jeremy_bederman,1.0,douglas_hallward_driemeier,2.0,carter_g_phillips,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-1529,2008,Montejo v. Louisiana,Jesse Jay Montejo,State of Louisiana,False,True,1.0,False,,1.0,1.0,,,,,1.0,0.0,,,,,,,1.0,,0.0,,,,0.0,1.0,,,,,0.0,,,,,,,donald_b_verrilli_jr,1.0,kathryn_w_landry,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-10689,2008,Moore v. United States,James Eric Moore,United States,False,False,1.0,False,,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-499,2008,Negusie v. Holder,Daniel Girmai Negusie,"Eric H. Holder, Jr., Attorney General",False,True,1.0,False,,1.0,1.0,,,,,0.0,1.0,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,andrew_j_pincus,1.0,gregory_g_katsas,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_08-5657,2008,Nelson v. United States,"Lawrence W. Nelson, aka Zikee",United States,False,False,1.0,False,,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_08-495,2008,Nijhawan v. Holder,Manoj Nijhawan,Eric Holder,False,True,0.0,False,,0.0,0.0,,,,,0.0,0.0,,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,0.0,,,,,,,thomas_e_moseley,1.0,curtis_e_gannon,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_08-681,2008,Nken v. Holder,Jean Marc Nken,"Eric Holder, Attorney General",False,True,1.0,False,,1.0,1.0,,,,,0.0,1.0,,,,,,,1.0,,1.0,,,,1.0,0.0,,,,,1.0,,,,,,,lindsay_c_harrison,1.0,edwin_s_kneedler,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_08-322,2008,Northwest Austin Municipal Util. Dist. No. One v. Holder,Northwest Austin Municipal Utility District Number One,"Eric H. Holder, Jr., Attorney General, et al.",False,True,1.0,False,,1.0,1.0,,,,,0.0,1.0,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,gregory_s_coleman,1.0,debo_p_adegbile,0.0,neal_kumar_katyal,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-901,2008,Oregon v. Ice,Oregon,Thomas Eugene Ice,False,True,1.0,False,,1.0,0.0,,,,,0.0,0.0,,,,,,,0.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,mary_h_williams,1.0,ernest_g_lannet,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-512,2008,Pacific Bell Telephone Co. v. LinkLine Communications,Pacific Bell Telephone Co.,LinkLine Communications,False,True,1.0,False,,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,deanne_e_maynard,2.0,maxwell_m_blecher,0.0,aaron_m_panner,1.0,richard_brunell,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-751,2008,"Pearson, et al. v. Callahan","Cordell Pearson, et al.",Afton Callahan,False,True,1.0,False,,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,peter_stirba,1.0,malcolm_l_stewart,2.0,theodore_p_metzler_jr,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-1216,2008,Philip Morris USA Inc. v. Williams,Philip Morris USA Inc.,"Mayola Williams, Personal Representative of the Estate of Jesse D. Williams, Deceased",False,True,0.0,False,,0.0,0.0,,,,,0.0,0.0,,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,0.0,,,,,,,stephen_m_shapiro,1.0,robert_s_peck,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-665,2008,Pleasant Grove City v. Summum,"Pleasant Grove City, Utah et al.",Summum,False,True,1.0,False,,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,jay_alan_sekulow,1.0,daryl_joseffer,2.0,pamela_harris,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_08-310,2008,"Polar Tankers, Inc. v. City of Valdez","Polar Tankers, Inc.","City of Valdez, Alaska",False,True,1.0,False,,1.0,1.0,,,,,1.0,0.0,,,,,,,1.0,,0.0,,,,1.0,1.0,,,,,1.0,,,,,,,charles_a_rothfeld,1.0,theodore_b_olson,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-9712,2008,Puckett v. United States,James Benjamin Puckett,United States,True,True,0.0,False,,0.0,0.0,,,,,0.0,1.0,,,,,,,0.0,,1.0,,,,0.0,0.0,,,,,0.0,,,,,,,lars_r_isaacson,1.0,lisa_h_schertler,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-1090,2008,Republic of Iraq v. Beaty,Republic of Iraq,Jordan Beaty et al.,False,True,1.0,False,,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,jonathan_s_franklin,1.0,douglas_hallward_driemeier,2.0,thomas_c_goldstein,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-1428,2008,Ricci v. DeStefano,Frank Ricci et al.,John DiStefano et al.,False,True,1.0,False,,1.0,1.0,,,,,1.0,0.0,,,,,,,1.0,,0.0,,,,0.0,1.0,,,,,0.0,,,,,,,gregory_s_coleman,1.0,edwin_s_kneedler,2.0,christopher_j_meade,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-9995,2008,Rivera v. Illinois,Michael Rivera,Illinois,False,True,0.0,False,,0.0,0.0,,,,,0.0,0.0,,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,0.0,,,,,,,james_k_leven,1.0,michael_a_scodro,0.0,matthew_d_roberts,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_08-479,2008,Safford Unified School District v. Redding,"Safford Unified School District #1, et al.",April Redding,False,True,0.0,False,,0.0,0.0,,,,,1.0,0.0,,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,0.0,,,,,,,matthew_w_wright,1.0,david_oneil,2.0,adam_b_wolf,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-1209,2008,Shinseki v. Sanders,"Eric Shinseki, Secretary of Veteran Affairs",Woodrow Sanders,False,True,1.0,False,,1.0,1.0,,,,,1.0,0.0,,,,,,,1.0,,0.0,,,,0.0,1.0,,,,,1.0,,,,,,,eric_d_miller,1.0,christopher_j_meade,0.0,mark_r_lippman,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_08-5721,2008,Spears v. United States,Steven Spears,United States,False,False,1.0,False,,0.0,1.0,,,,,0.0,1.0,,,,,,,0.0,,1.0,,,,1.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-463,2008,Summers v. Earth Island Institute,"Priscilla Summers, et al.","Earth Island Institute, et al.",False,True,1.0,False,,1.0,1.0,,,,,1.0,0.0,,,,,,,1.0,,0.0,,,,0.0,1.0,,,,,0.0,,,,,,,edwin_s_kneedler,1.0,matt_kenna,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_08-295,2008,Travelers Indemnity Co. v. Bailey,"The Travelers Indemnity Company, et al.","Pearlie Bailey, et al.",False,True,1.0,False,,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,0.0,,,,0.0,1.0,,,,,1.0,,,,,,,barry_r_ostrager,1.0,samuel_issacharoff,0.0,jacob_c_cohn,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_08-660,2008,United States ex rel. Eisenstein v. City of New York,"United States, ex rel. Irwin Eisenstein,","City of New York, New York, et al.",False,True,0.0,False,,0.0,0.0,,,,,0.0,0.0,,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,0.0,,,,,,,paul_t_rephen,0.0,jeffrey_b_wall,2.0,gideon_a_schor,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_08-267,2008,United States v. Denedo,United States,Jacob Denedo,False,True,0.0,False,,0.0,1.0,,,,,1.0,0.0,,,,,,,1.0,,0.0,,,,0.0,1.0,,,,,0.0,,,,,,,pratik_shah,1.0,matthew_s_freedus,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-1059,2008,United States v. Eurodif S.A.,United States,Eurodif S. A.,False,True,1.0,False,,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,malcolm_l_stewart,1.0,h_bartow_farr_iii,1.0,caitlin_j_halligan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-608,2008,United States v. Hayes,United States,Randy Edward Hayes,False,True,1.0,False,,1.0,0.0,,,,,1.0,1.0,,,,,,,0.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,nicole_saharsky,1.0,troy_n_giatras,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-1410,2008,United States v. Navajo Nation,United States,Navajo Nation,False,True,1.0,False,,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,edwin_s_kneedler,1.0,carter_g_phillips,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-773,2008,Vaden v. Discover Bank,Betty Vaden,"Discover Bank, et al.",False,True,1.0,False,,1.0,1.0,,,,,1.0,1.0,,,,,,,0.0,,0.0,,,,1.0,0.0,,,,,0.0,,,,,,,daniel_r_ortiz,1.0,carter_g_phillips,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-854,2008,Van de Kamp v. Goldstein,"John Van de Kamp, et al.",Thomas Lee Goldstein,False,True,1.0,False,,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,timothy_t_coates,1.0,michael_r_dreeben,2.0,e_joshua_rosenkranz,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_08-88,2008,Vermont v. Brillon,Vermont,Michael Brillon,False,True,1.0,False,,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,0.0,,,,1.0,1.0,,,,,0.0,,,,,,,christina_rainville,1.0,leondra_r_kruger,2.0,william_a_nelson,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-772,2008,Waddington v. Sarausad,"Doug Waddington, Superintendent, Washington Corrections Center",Cesar Sarausad,False,True,1.0,False,,1.0,1.0,,,,,1.0,0.0,,,,,,,1.0,,0.0,,,,0.0,1.0,,,,,1.0,,,,,,,william_b_collins,1.0,jeffrey_l_fisher,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-1239,2008,"Winter v. Natural Resources Defense Council, Inc.","Donald C. Winter, Secretary of the Navy","Natural Resources Defense Council, Inc.",False,True,1.0,False,,1.0,1.0,,,,,1.0,0.0,,,,,,,1.0,,0.0,,,,0.0,1.0,,,,,0.0,,,,,,,gregory_g_garre,1.0,richard_b_kendall,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_06-1249,2008,Wyeth v. Levine,"Wyeth, Inc.",Diana Levine,False,True,0.0,False,,0.0,1.0,,,,,0.0,0.0,,,,,,,1.0,,0.0,,,,0.0,1.0,,,,,0.0,,,,,,,seth_p_waxman,1.0,edwin_s_kneedler,2.0,david_c_frederick,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_08-67,2008,Yeager v. United States,F. Scott Yeager,United States,True,True,1.0,False,,1.0,0.0,,,,,0.0,1.0,,,,,,,1.0,,1.0,,,,1.0,0.0,,,,,1.0,,,,,,,samuel_j_buffone,1.0,michael_r_dreeben,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_07-869,2008,Ysursa v. Pocatello Education Association,"Ben Ysursa, Idaho Secretary of State, et al.","Pocatello Education Association, et al.",False,True,1.0,False,,1.0,1.0,,,,,1.0,0.0,,,,,,,1.0,,0.0,,,,1.0,1.0,,,,,0.0,,,,,,,clay_riggs_smith,1.0,jeremiah_a_collins,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009_08-645,2009,Abbott v. Abbott,Timothy Mark Cameron Abbott,Jacquelyn Vaye Abbott,False,True,1.0,False,,1.0,1.0,,,,,0.0,,,,,,,,1.0,,0.0,,,,1.0,1.0,,,1.0,,0.0,,,,,,,amy_howe,1.0,ginger_d_anders,2.0,karl_e_hays,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009_132-orig,2009,Alabama v. North Carolina,Alabama,North Carolina,True,False,0.0,False,,0.0,0.0,,,,,1.0,,,,,,,,1.0,,0.0,,,,0.0,0.0,,,0.0,,1.0,,,,,,,edwin_s_kneedler,2.0,carter_g_phillips,1.0,walter_e_dellinger_iii,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009_08-351,2009,Alvarez v. Smith,"Anita Alvarez, Cook County State's Attorney","Chermane Smith, et al.",False,True,1.0,False,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,0.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,paul_castiglione,1.0,william_m_jay,2.0,thomas_peters,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009_08-661,2009,American Needle Inc. v. National Football League,"American Needle, Inc.","National Football League, et al.",False,True,1.0,False,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,glen_d_nager,1.0,malcolm_l_stewart,2.0,gregg_h_levy,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009_08-1322,2009,Astrue v. Ratliff,"Michael J. Astrue, Commissioner of Social Security",Catherine G. Ratliff,False,True,1.0,False,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,james_d_leach,0.0,anthony_a_yang,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009_09-5201,2009,Barber v. Thomas,"Michael Gary Barber, et al.","J. E. Thomas, Warden",False,True,0.0,False,,1.0,0.0,,,,,0.0,,,,,,,,0.0,,1.0,,,,1.0,0.0,,,0.0,,0.0,,,,,,,stephen_r_sady,1.0,jeffrey_b_wall,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009_08-992,2009,Beard v. Kindler,"Jeffrey A. Beard, Secretary, Pennsylvania Department of Corrections, et al.",Joseph Kindler,False,True,1.0,False,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,ronald_eisenberg,1.0,matthew_c_lawry,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009_08-1402,2009,Berghuis v. Smith,"Mary Berghuis, Warden",Diapolis Smith,False,True,1.0,False,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,b_eric_restuccia,1.0,james_sterling_lawrence,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009_08-1470,2009,Berghuis v. Thompkins,"Mary Berghuis, Warden",Van Chester Thompkins,False,True,1.0,False,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,0.0,,,,0.0,1.0,,,0.0,,0.0,,,,,,,b_eric_restuccia,1.0,nicole_saharsky,2.0,elizabeth_l_jacobs,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009_08-964,2009,Bilski v. Kappos,Bernard L. Bilski and Rand A. Warsaw,"David J. Kappos, Under Secretary of Commerce for Intellectual Property and Director, Patent and Trademark Office",False,True,0.0,False,,0.0,0.0,,,,,0.0,,,,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,0.0,,,,,,,j_michael_jakes,1.0,malcolm_l_stewart,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009_08-876,2009,Black v. United States,"Conrad M. Black, John A. Boultbee, and Mark S. Kipnis",United States,False,True,1.0,False,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,miguel_a_estrada,1.0,michael_r_dreeben,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009_08-728,2009,Bloate v. United States,Taylor James Bloate,United States,False,True,1.0,False,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,1.0,,,,1.0,0.0,,,1.0,,0.0,,,,,,,matthew_d_roberts,0.0,mark_t_stancil,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009_09-144,2009,Bobby v. Van Hook,"David Bobby, Warden",Robert J. Van Hook,False,False,1.0,False,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009_07-11191,2009,Briscoe v. Virginia,Mark A. Briscoe and Sheldon A. Cypress,Virginia,False,True,1.0,False,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,stephen_r_mccullough,0.0,leondra_r_kruger,2.0,richard_d_friedman,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009_09-60,2009,Carachuri-Rosendo v. Holder,Jose Angel Carachuri-Rosendo,"Eric Holder, Attorney General",False,True,1.0,False,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,sri_srinivasan,1.0,nicole_saharsky,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009_08-1301,2009,Carr v. United States,Thomas Carr,United States,False,True,1.0,False,,1.0,1.0,,,,,0.0,,,,,,,,1.0,,1.0,,,,0.0,0.0,,,1.0,,1.0,,,,,,,charles_a_rothfeld,1.0,curtis_e_gannon,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009_08-1371,2009,Christian Legal Society Chapter v. Martinez,"Christian Legal Society Chapter of the University of California, Hastings College of the Law, aka Hastings Christian Fellowship","Leo P. Martinez, et al.",False,True,0.0,False,,0.0,1.0,,,,,1.0,,,,,,,,1.0,,0.0,,,,0.0,1.0,,,0.0,,0.0,,,,,,,michael_w_mcconnell,1.0,gregory_g_garre,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009_08-1332,2009,City of Ontario v. Quon,"City of Ontario, California et al.","Jeff Quon, et al.",True,False,1.0,False,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,kent_l_richland,1.0,neal_kumar_katyal,2.0,dieter__dammeier,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009_08-810,2009,Conkright v. Frommert,"Sally L. Conkright, et al.","Paul J. Frommert, et al.",False,True,1.0,False,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,0.0,,,,0.0,1.0,,,,,0.0,,,,,,,robert_a_long_jr,1.0,peter_k_stris,0.0,matthew_d_roberts,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009_09-6338,2009,Dillon v. United States,Percy Dillon,United States,False,True,0.0,False,,0.0,0.0,,,,,0.0,,,,,,,,0.0,,1.0,,,,0.0,,,,0.0,,0.0,,,,,,,lisa_b_freeland,1.0,leondra_r_kruger,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
